label,riverLabel,countryLabel
归化县 (福建),Q11069436,People's Republic of China
永從縣,Q11132052,People's Republic of China
江浦县,Q11134694,People's Republic of China
至德县,Q11613177,People's Republic of China
卡洛爾縣 (田納西州),Carroll County,United States of America
慶符縣,Q11074218,People's Republic of China
柔刚县,Q11108465,People's Republic of China
謝爾比縣 (田納西州),Shelby County,United States of America
门罗县,Monroe County,United States of America
新市縣,Q11082525,People's Republic of China
哈德曼縣 (田納西州),Hardeman County,United States of America
希克曼縣 (田納西州),Hickman County,United States of America
漢弗萊斯縣 (田納西州),Humphreys County,United States of America
威廉森縣 (田納西州),Williamson County,United States of America
梅格斯縣 (田納西州),Meigs County,United States of America
昌化县,Q11087545,People's Republic of China
昭化县,Q11088912,People's Republic of China
卡特羅格斯縣,Cattaraugus County,United States of America
奧農達加縣,Onondaga County,United States of America
本希尔县,Ben Hill County,United States of America
薩布萊特縣,Sublette County,United States of America
甘霖縣,Sweetwater County,United States of America
晉江縣,Q11089282,People's Republic of China
柔服县,Q11108525,People's Republic of China
棘阳县,Q11116858,People's Republic of China
江夏縣,Q11134130,People's Republic of China
归善县,Q11069439,People's Republic of China
恭城县,Q11073075,People's Republic of China
晋阳县,Q11089407,People's Republic of China
摩利縣,Maury County,United States of America
永福县 (福建),Q11132593,People's Republic of China
江宁县 (西晋),Q11134205,People's Republic of China
汤溪县,Q11136228,People's Republic of China
解縣,Q11404068,People's Republic of China
奧齊戈縣,Otsego County,United States of America
秣陵县 (东魏),Q15897516,People's Republic of China
重丘县,Q15891285,People's Republic of China
吉爾克里斯特縣,Gilchrist County,United States of America
科尔奎特县,Colquitt County,United States of America
宵城县,Q15896024,People's Republic of China
通轨县,Q15890254,People's Republic of China
宛平縣,Q11452280,People's Republic of China
格蘭傑縣,Grainger County,United States of America
麥克奈里縣,McNairy County,United States of America
重平县,Q15894851,People's Republic of China
杜波伊斯縣 (印地安納州),Dubois County,United States of America
克里斯普县,Crisp County,United States of America
納科多奇斯縣,Nacogdoches County,United States of America
考维塔县,Coweta County,United States of America
奈厄布拉勒縣,Niobrara County,United States of America
拉勒米縣,Laramie County,United States of America
托利弗縣,Taliaferro County,United States of America
亨廷頓縣,"Huntington County, Indiana",United States of America
塞夸奇縣,Sequatchie County,United States of America
威克萊縣,Weakley County,United States of America
瑞縣,Rhea County,United States of America
迪爾伯恩縣 (印地安納州),Dearborn County,United States of America
霍金斯縣,Hawkins County,United States of America
安大略縣,Ontario County,United States of America
伊斯特蘭縣,Eastland County,United States of America
布兰特利县,Brantley County,United States of America
紐卡斯爾縣,New Castle County,United States of America
伊曼紐爾縣,Emanuel County,United States of America
尼亞加拉縣,Niagara County,United States of America
羅克蘭縣,Rockland County,United States of America
布拉福縣 (佛羅里達州),Bradford County,United States of America
海伍德縣 (田納西州),Haywood County,United States of America
康弗斯縣,Converse County,United States of America
宾化县 (隋朝),Q15892566,People's Republic of China
都安县 (蜀汉),Q15895852,People's Republic of China
宣平縣 (浙江),Q10949959,People's Republic of China
拉瑟福縣 (田納西州),Rutherford County,United States of America
賈爾斯縣,Giles County,United States of America
崇寧縣,Q11052827,People's Republic of China
怀仁县 (奉天),Q11072437,People's Republic of China
恩施县,Q11073015,People's Republic of China
新城县 (南阳郡),Q11081924,People's Republic of China
東莞縣,Q11103954,People's Republic of China
桐乡县,Q11112601,People's Republic of China
勞登縣,Loudon County,United States of America
吉布森縣 (田納西州),Gibson County,United States of America
奧拜恩縣,Obion County,United States of America
尤尼科伊縣,Unicoi County,United States of America
斯圖爾特縣 (田納西州),Stewart County,United States of America
漢布倫縣,Hamblen County,United States of America
特勞斯代爾縣,Trousdale County,United States of America
羅恩縣 (田納西州),Roane County,United States of America
馬納提縣,Manatee County,United States of America
聖米格爾縣,San Miguel County,United States of America
魯特縣,Routt County,United States of America
查塔姆縣 (北卡羅萊納州),Chatham County,United States of America
达勒姆县,Durham County,United States of America
不倫瑞克縣 (北卡羅萊納州),Brunswick County,United States of America
圣卢西亚县 (佛罗里达州),St. Lucie County,United States of America
帕斯科縣 (佛羅里達州),Pasco County,United States of America
格蘭維爾縣 (北卡羅萊納州),Granville County,United States of America
歐基求碧縣,Okeechobee County,United States of America
約翰斯頓縣 (北卡羅萊納州),Johnston County,United States of America
阿拉曼斯縣,Alamance County,United States of America
高地縣 (佛羅里達州),Highlands County,United States of America
考德威爾縣 (北卡羅萊納州),Caldwell County,United States of America
特勒縣,Teller County,United States of America
齊坦丹縣,Chittenden County,United States of America
馬丁縣 (北卡羅萊納州),Martin County,United States of America
溫莎縣,Windsor County,United States of America
哈尼特縣 (北卡羅萊納州),Harnett County,United States of America
猶尼昂縣 (佛羅里達州),Union County,United States of America
康登縣 (北卡羅萊納州),Camden County,United States of America
克萊縣 (佛羅里達州),Clay County,United States of America
拿騷縣,Nassau County,United States of America
海伍德縣 (北卡羅萊納州),Haywood County,United States of America
波爾克縣 (佛羅里達州),Polk County,United States of America
沃尔顿县 (佛罗里达州),Walton County,United States of America
萊克縣 (佛羅里達州),Lake County,United States of America
拉法葉縣 (佛羅里達州),Lafayette County,United States of America
橙縣 (佛羅里達州),Orange County,United States of America
普韋布洛縣,Pueblo County,United States of America
博福特縣 (北卡羅萊納州),Beaufort County,United States of America
霍爾姆斯縣 (佛羅里達州),Holmes County,United States of America
戴爾縣,Dare County,United States of America
克莱县 (北卡罗来纳州),Clay County,United States of America
傑佛遜縣 (佛羅里達州),Jefferson County,United States of America
泰勒縣 (佛羅里達州),Taylor County,United States of America
威爾克斯縣,Wilkes County,United States of America
大島縣,Grand Isle County,United States of America
切羅基縣 (北卡羅萊納州),Cherokee County,United States of America
艾塞克斯縣 (佛蒙特州),Essex County,United States of America
迈阿密-戴德县,Miami-Dade County,United States of America
富蘭克林縣 (佛羅里達州),Franklin County,United States of America
布隆菲,Broomfield,United States of America
薩姆特縣 (佛羅里達州),Sumter County,United States of America
奧爾良縣,Orleans County,United States of America
卡尤加縣,Cayuga County,United States of America
達奇斯縣,Dutchess County,United States of America
卡托巴縣 (北卡羅萊納州),Catawba County,United States of America
奧西歐拉縣 (佛羅里達州),Osceola County,United States of America
德索托縣 (佛羅里達州),DeSoto County,United States of America
斯溫縣,Swain County,United States of America
普特南縣 (佛羅里達州),Putnam County,United States of America
瓊斯縣 (北卡羅萊納州),Jones County,United States of America
薩拉索塔縣,Sarasota County,United States of America
阿什縣,Ashe County,United States of America
霍克县 (北卡罗来纳州),Hoke County,United States of America
印第安河縣,Indian River County,United States of America
哈迪縣 (佛羅里達州),Hardee County,United States of America
安森縣,Anson County,United States of America
奧卡魯沙縣,Okaloosa County,United States of America
布里瓦德縣,Brevard County,United States of America
沃盧西亞縣,Volusia County,United States of America
灣縣 (佛羅里達州),Gulf County,United States of America
聖羅薩縣 (佛羅里達州),Santa Rosa County,United States of America
聖羅倫斯縣,St. Lawrence County,United States of America
西特拉斯縣,Citrus County,United States of America
迪克西縣,Dixie County,United States of America
阿拉楚阿縣,Alachua County,United States of America
伯克縣 (北卡羅萊納州),Burke County,United States of America
蒙特羅斯縣,Montrose County,United States of America
伯蒂縣 (北卡羅萊納州),Bertie County,United States of America
本寧頓縣,Bennington County,United States of America
布拉登縣 (北卡羅萊納州),Bladen County,United States of America
拉莫伊爾縣,Lamoille County,United States of America
拉特蘭縣,Rutland County,United States of America
揚西縣 (北卡羅萊納州),Yancey County,United States of America
班康縣 (北卡羅萊納州),Buncombe County,United States of America
瓦古拉縣,Wakulla County,United States of America
艾爾代爾縣 (北卡羅萊納州),Iredell County,United States of America
弗萊格勒縣,Flagler County,United States of America
烏雷縣,Ouray County,United States of America
加茲登縣 (佛羅里達州),Gadsden County,United States of America
吉爾福德縣 (北卡羅萊納州),Guilford County,United States of America
布劳沃德县,Broward County,United States of America
柯里爾縣,Collier County,United States of America
棕櫚灘縣,Palm Beach County,United States of America
沼澤縣,Glades County,United States of America
沃托加縣 (北卡羅萊納州),Watauga County,United States of America
科特蘭縣,Cortland County,United States of America
皮尼拉斯縣,Pinellas County,United States of America
聖約翰斯縣 (佛羅里達州),St. Johns County,United States of America
卡斯韋爾縣 (北卡羅萊納州),Caswell County,United States of America
喀里多尼亞縣,Caledonia County,United States of America
厄齊康縣,Edgecombe County,United States of America
亨德里縣 (佛羅里達州),Hendry County,United States of America
奧斯威戈縣,Oswego County,United States of America
斯克內克塔迪縣,Schenectady County,United States of America
赫基默縣,Herkimer County,United States of America
赫爾南多縣,Hernando County,United States of America
里奧布蘭科縣,Rio Blanco County,United States of America
溫德姆縣 (佛蒙特州),Windham County,United States of America
貝縣 (佛羅里達州),Bay County,United States of America
亞德金縣,Yadkin County,United States of America
加特利縣 (北卡羅萊納州),Carteret County,United States of America
埃弗里縣,Avery County,United States of America
萊維縣 (佛羅里達州),Levy County,United States of America
薩旺尼縣,Suwannee County,United States of America
里奧格蘭德縣,Rio Grande County,United States of America
倫塞勒縣,Rensselaer County,United States of America
珀奎曼斯縣,Perquimans County,United States of America
希爾斯波羅縣 (佛羅里達州),Hillsborough County,United States of America
塞米諾爾縣,Seminole County,United States of America
卡贝勒斯县,Cabarrus County,United States of America
富蘭克林縣 (北卡羅萊納州),Franklin County,United States of America
希南戈縣,Chenango County,United States of America
薩拉托加縣,Saratoga County,United States of America
夏洛特縣 (佛羅里達州),Charlotte County,United States of America
戴維森縣 (田納西州),Davidson County,United States of America
巴倫縣,Barren County,United States of America
哈特縣,Hart County,United States of America
洛根縣 (肯塔基州),Logan County,United States of America
諾克斯縣 (肯塔基州),Knox County,United States of America
歐文縣 (肯塔基州),Owen County,United States of America
巴斯縣,Bath County,United States of America
梅肯縣 (北卡羅萊納州),Macon County,United States of America
漢考克縣 (肯塔基州),Hancock County,United States of America
蒙哥馬利縣 (北卡羅萊納州),Montgomery County,United States of America
馬歇爾縣 (肯塔基州),Marshall County,United States of America
格蘭特縣 (肯塔基州),Grant County,United States of America
彭德爾頓縣,Pendleton County,United States of America
哈丁县,Hardin County,United States of America
斯潘塞縣 (肯塔基州),Spencer County,United States of America
沃爾夫縣,Wolfe County,United States of America
門尼菲縣,Menifee County,United States of America
博伊爾縣,Boyle County,United States of America
卡洛威縣,Calloway County,United States of America
肯頓縣,Kenton County,United States of America
諾特縣,Knott County,United States of America
川波縣,Trimble County,United States of America
帕姆利科縣 (北卡羅萊納州),Pamlico County,United States of America
格雷夫斯縣,Graves County,United States of America
梅特卡夫縣,Metcalfe County,United States of America
皮特縣 (北卡羅萊納州),Pitt County,United States of America
麥克雷里縣,McCreary County,United States of America
傑薩曼縣,Jessamine County,United States of America
埃斯蒂爾縣,Estill County,United States of America
穆倫貝爾格縣,Muhlenberg County,United States of America
凱西縣,Casey County,United States of America
加勒德縣,Garrard County,United States of America
布雷肯里奇縣,Breckinridge County,United States of America
布雷薩特縣,Breathitt County,United States of America
辛普森縣 (肯塔基州),Simpson County,United States of America
勞雷爾縣,Laurel County,United States of America
埃德蒙森縣,Edmonson County,United States of America
奧斯利縣,Owsley County,United States of America
帕斯闊坦克縣 (北卡羅萊納州),Pasquotank County,United States of America
萊徹縣,Letcher County,United States of America
萊斯利縣,Leslie County,United States of America
韦克县 (北卡罗来纳州),Wake County,United States of America
希芒縣,Chemung County,United States of America
希克曼縣,Hickman County,United States of America
哈倫縣,Harlan County,United States of America
馬里昂縣 (肯塔基州),Marion County,United States of America
富爾頓縣 (肯塔基州),Fulton County,United States of America
米切爾縣 (北卡羅萊納州),Mitchell County,United States of America
麥迪遜縣 (北卡羅萊納州),Madison County,United States of America
羅恩縣,Rowan County,United States of America
羅京安縣 (北卡羅萊納州),Rockingham County,United States of America
卡萊爾縣,Carlisle County,United States of America
北安普頓縣 (北卡羅萊納州),Northampton County,United States of America
巴拉德縣,Ballard County,United States of America
布利特縣,Bullitt County,United States of America
布拉肯縣,Bracken County,United States of America
拉魯縣,LaRue County,United States of America
斯托克斯縣 (北卡羅萊納州),Stokes County,United States of America
格里納普縣,Greenup County,United States of America
桑普森縣 (北卡羅萊納州),Sampson County,United States of America
納什縣 (北卡羅萊納州),Nash County,United States of America
馬哥芬縣,Magoffin County,United States of America
鮑威爾縣,Powell County,United States of America
蘇格蘭縣 (北卡羅萊納州),Scotland County,United States of America
亨德森縣 (肯塔基州),Henderson County,United States of America
